ChEMBL ID;Receptor;Species;Purchasable;No. records;Assay type;Min.;Average;Max.;Unit;Mol. weight;Rot. Bonds;H don;H acc;LogP;Smiles
CHEMBL210224;77534;Smallmolecule;None;-;1;Human;0;Functional;1;7.8;7.8;7.8;EC50;ChEMBL;365;8;1;5;4.5;CCCCc1ccc(-c2nc(-c3ccc(CCC(=O)O)cc3C)no2)nc1
CHEMBL210301;77555;Smallmolecule;None;-;1;Human;0;Functional;1;6.7;6.7;6.7;EC50;ChEMBL;367;7;1;6;3.9;Cc1cc(CCC(=O)O)ccc1-c1noc(-c2ccc(OC(C)C)nc2)n1
CHEMBL210695;77661;Smallmolecule;None;1318;3;Human;0;Functional;2;9.1;9.1;9.2;EC50;ChEMBL;401;7;1;6;4.6;Cc1cc(CCC(=O)O)ccc1-c1noc(-c2cnc(OC(C)C)c(Cl)c2)n1
CHEMBL210942;77706;Smallmolecule;None;7;3;Human;0;Functional;1;10.0;10.0;10.0;EC50;ChEMBL;499;7;1;6;5.5;Cc1cc(CCC(=O)O)ccc1-c1noc(-c2ccc(OC(C(F)(F)F)C(F)(F)F)c(C#N)c2)n1
CHEMBL211255;78093;Smallmolecule;None;-;1;Human;0;Functional;1;7.1;7.1;7.1;EC50;ChEMBL;365;7;1;5;4.3;Cc1cc(CCC(=O)O)ccc1-c1noc(-c2ccc(CC(C)C)nc2)n1
CHEMBL211689;79124;Smallmolecule;None;660;3;Human;0;Functional;1;9.4;9.4;9.4;EC50;ChEMBL;420;7;1;5;5.1;CCOc1ccc(-c2nc(-c3ccc(CCC(=O)O)cc3C)no2)cc1C(F)(F)F
CHEMBL211806;79146;Smallmolecule;None;812;2;Human;0;Functional;1;8.5;8.5;8.5;EC50;ChEMBL;406;6;1;5;4.8;COc1ccc(-c2nc(-c3ccc(CCC(=O)O)cc3C)no2)cc1C(F)(F)F
CHEMBL212580;79327;Smallmolecule;None;245;3;Human;0;Functional;1;9.0;9.0;9.0;EC50;ChEMBL;396;8;1;6;4.5;COc1cc(-c2nc(-c3ccc(CCC(=O)O)cc3C)no2)ccc1OC(C)C
CHEMBL378436;138162;Smallmolecule;None;102;3;Human;0;Functional;1;10.5;10.5;10.5;EC50;ChEMBL;445;7;1;6;4.9;Cc1cc(CCC(=O)O)ccc1-c1noc(-c2ccc(OC(C)C(F)(F)F)c(C#N)c2)n1
CHEMBL379380;138645;Smallmolecule;None;398;3;Human;0;Functional;1;10.0;10.0;10.0;EC50;ChEMBL;431;7;1;6;4.5;Cc1cc(CCC(=O)O)ccc1-c1noc(-c2ccc(OCC(F)(F)F)c(C#N)c2)n1
